,period_open,period_close,long_value,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,price,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label
2015-04-06 20:00:00+00:00,2015-04-06 13:31:00+00:00,2015-04-06 20:00:00+00:00,63.674,0.0,0.003044028229921336,63.674,1.0139999999999532,0.0,0.0,[],[],0.1905692642178591,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.837}]",0.1905692642178591,62.660000000000004,63.674,62.660000000000004,63.674,270.451234,270.451234,334.125234,1,0,31.837,0.1137507799999995,0.03527215363105325,0.6292265046278143,0.11893733664558807,0.013627561173720437,0.12875770790004198,0.9586274326191261,1.4025132661543303,-0.06941333232672507,0.19735793577773333,0.0,0.0,818,2015-04
2015-04-07 20:00:00+00:00,2015-04-07 13:31:00+00:00,2015-04-07 20:00:00+00:00,63.006,0.0,-0.001999250376881312,63.006,-0.6680000000000064,0.0,0.0,[],[],0.1889477677368367,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.503}]",0.1889477677368367,63.674,63.006,63.674,63.006,270.451234,270.451234,333.45723399999997,1,0,31.503,0.11152411333333268,0.035270445892147596,0.6258672262853715,0.11887395743978996,0.013053659585645416,0.12886228143406622,0.9400622459222515,1.3746700300823274,-0.06941333232672507,0.19735793577773333,0.0,0.0,819,2015-04
2015-04-08 20:00:00+00:00,2015-04-08 13:31:00+00:00,2015-04-08 20:00:00+00:00,62.800000000000004,0.0,-0.000617770373516513,62.800000000000004,-0.20599999999996044,0.0,0.0,[],[],0.1884464139748692,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.400000000000002}]",0.1884464139748692,63.006,62.800000000000004,63.006,62.800000000000004,270.451234,270.451234,333.251234,1,0,31.400000000000002,0.11083744666666617,0.035251354384303685,0.6302288067905943,0.11880685640712536,0.012745003726712945,0.12881673967974608,0.9340386807862596,1.3658176501420431,-0.06941333232672507,0.19735793577773333,0.0,0.0,820,2015-04
2015-04-09 20:00:00+00:00,2015-04-09 13:31:00+00:00,2015-04-09 20:00:00+00:00,63.28,0.0,0.001440354756495621,63.28,0.47999999999996135,0.0,0.0,[],[],0.18961365779745987,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.64}]",0.18961365779745987,62.800000000000004,63.28,62.800000000000004,63.28,270.451234,270.451234,333.731234,1,0,31.64,0.112437446666666,0.035237324657005346,0.6374954974707503,0.11875338278581546,0.012987722593726048,0.1288848129657133,0.9458189694155473,1.3833359119201676,-0.06941333232672507,0.19735793577773333,0.0,0.0,821,2015-04
2015-04-10 20:00:00+00:00,2015-04-10 13:31:00+00:00,2015-04-10 20:00:00+00:00,63.550000000000004,0.0,0.0008090342541928752,63.550000000000004,0.27000000000003865,0.0,0.0,[],[],0.1902687581088398,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.775000000000002}]",0.1902687581088398,63.28,63.550000000000004,63.28,63.550000000000004,270.451234,270.451234,334.001234,1,0,31.775000000000002,0.11333744666666612,0.03521785173783137,0.6460150658543815,0.11870805650497038,0.0130134152029453,0.1288934964896912,0.95223326712523,1.3927951461297476,-0.06941333232672507,0.19735793577773333,0.0,0.0,822,2015-04
2015-04-13 20:00:00+00:00,2015-04-13 13:31:00+00:00,2015-04-13 20:00:00+00:00,63.424,0.0,-0.0003772441152118944,63.424,-0.1260000000000332,0.0,0.0,[],[],0.18996317648406352,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.712}]",0.18996317648406352,63.550000000000004,63.424,63.550000000000004,63.424,270.451234,270.451234,333.875234,1,0,31.712,0.11291744666666603,0.03519755596879802,0.6384743081765902,0.11867092721543987,0.013066587882764935,0.12887513268892112,0.9483428646984087,1.387096229062431,-0.06941333232672507,0.19735793577773333,0.0,0.0,823,2015-04
2015-04-14 20:00:00+00:00,2015-04-14 13:31:00+00:00,2015-04-14 20:00:00+00:00,63.15,0.0,-0.0008206658418994373,63.15,-0.2740000000000009,0.0,0.0,[],[],0.18929786093057438,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.575}]",0.18929786093057438,63.424,63.15,63.424,63.15,270.451234,270.451234,333.601234,1,0,31.575,0.11200411333333271,0.03518011461195489,0.641144503782122,0.11860010227128692,0.012735153794500631,0.12885156478267737,0.9405274022362696,1.3755734271683402,-0.06941333232672507,0.19735793577773333,0.0,0.0,824,2015-04
2015-04-15 20:00:00+00:00,2015-04-15 13:31:00+00:00,2015-04-15 20:00:00+00:00,63.39,0.0,0.0007194217992612106,63.39,0.2400000000000091,0.0,0.0,[],[],0.18988067843051407,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.695}]",0.18988067843051407,63.15,63.39,63.15,63.39,270.451234,270.451234,333.841234,1,0,31.695,0.11280411333333284,0.03516026344775403,0.6495935977949325,0.11855442526600146,0.012736866665307156,0.1288521380926419,0.946167710469912,1.3838808075486717,-0.06941333232672507,0.19735793577773333,0.0,0.0,825,2015-04
2015-04-16 20:00:00+00:00,2015-04-16 13:31:00+00:00,2015-04-16 20:00:00+00:00,63.084,0.0,-0.000916603369612301,63.084,-0.3059999999999832,0.0,0.0,[],[],0.18913743907487748,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.542}]",0.18913743907487748,63.39,63.084,63.39,63.084,270.451234,270.451234,333.535234,1,0,31.542,0.11178411333333305,0.03514372089898823,0.6483093981488701,0.11848512368609983,0.012464888723869638,0.12887875068859814,0.9375099729378421,1.37109870085089,-0.06941333232672507,0.19735793577773333,0.0,0.0,826,2015-04
2015-04-17 20:00:00+00:00,2015-04-17 13:31:00+00:00,2015-04-17 20:00:00+00:00,62.376000000000005,0.0,-0.002122714267722703,62.376000000000005,-0.7080000000000268,0.0,0.0,[],[],0.18741254809695054,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.188000000000002}]",0.18741254809695054,63.084,62.376000000000005,63.084,62.376000000000005,270.451234,270.451234,332.827234,1,0,31.188000000000002,0.1094241133333329,0.0351444623407509,0.6296650118240303,0.11859679952033675,0.012215457932099438,0.1290635353725154,0.9179518515436441,1.3417397419308212,-0.06941333232672507,0.19735793577773333,0.0,0.0,827,2015-04
2015-04-20 20:00:00+00:00,2015-04-20 13:31:00+00:00,2015-04-20 20:00:00+00:00,63.800000000000004,0.0,0.004278496031968393,63.800000000000004,1.424000000000035,0.0,0.0,[],[],0.19087438881377475,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.900000000000002}]",0.19087438881377475,62.376000000000005,63.800000000000004,62.376000000000005,63.800000000000004,270.451234,270.451234,334.251234,1,0,31.900000000000002,0.11417077999999958,0.0351977635201782,0.6447152052370262,0.11862035932607357,0.01306093718166168,0.129629812828173,0.9524500826678055,1.3951187784613783,-0.06941333232672507,0.19735793577773333,0.0,0.0,828,2015-04
2015-04-21 20:00:00+00:00,2015-04-21 13:31:00+00:00,2015-04-21 20:00:00+00:00,63.456,0.0,-0.0010291659835727218,63.456,-0.3439999999999941,0.0,0.0,[],[],0.19004080636360218,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 31.728}]",0.19004080636360218,63.800000000000004,63.456,63.800000000000004,63.456,270.451234,270.451234,333.907234,1,0,31.728,0.11302411333333295,0.03518233804028062,0.6422799242008963,0.11855441312094954,0.012780822306239115,0.1296703628653707,0.9428261112589552,1.3808645896278318,-0.06941333232672507,0.19735793577773333,0.0,0.0,829,2015-04
2015-04-22 20:00:00+00:00,2015-04-22 13:31:00+00:00,2015-04-22 20:00:00+00:00,64.31,0.0,0.002557596580851529,64.31,0.853999999999985,0.0,0.0,[],[],0.19210707055763812,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 32.155}]",0.19210707055763812,63.456,64.31,63.456,64.31,270.451234,270.451234,334.761234,1,0,32.155,0.11587077999999962,0.035186512408089544,0.6506350523859463,0.11850838274745476,0.013320302810725604,0.12984853783174377,0.9636472354449191,1.4123777840361196,-0.06941333232672507,0.19735793577773333,0.0,0.0,830,2015-04
2015-04-23 20:00:00+00:00,2015-04-23 13:31:00+00:00,2015-04-23 20:00:00+00:00,64.834,0.0,0.001565294743775425,64.834,0.5240000000000009,0.0,0.0,[],[],0.1933696847502685,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 32.417}]",0.1933696847502685,64.31,64.834,64.31,64.834,270.451234,270.451234,335.285234,1,0,32.417,0.11761744666666618,0.03517413449411246,0.6545268037523659,0.11844078398186553,0.01368384683069368,0.12989355608248615,0.976321294270402,1.4313117030219478,-0.06941333232672507,0.19735793577773333,0.0,0.0,831,2015-04
2015-04-24 20:00:00+00:00,2015-04-24 13:31:00+00:00,2015-04-24 20:00:00+00:00,65.14,0.0,0.000912655759841785,65.14,0.3059999999999832,0.0,0.0,[],[],0.19410518929108858,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 32.57}]",0.19410518929108858,64.834,65.14,64.834,65.14,270.451234,270.451234,335.591234,1,0,32.57,0.1186374466666662,0.035155561067232215,0.6582541149202048,0.11837285152984049,0.01385444284300319,0.1299133659357868,0.9835260568907377,1.4419795316393138,-0.06941333232672507,0.19735793577773333,0.0,0.0,832,2015-04
2015-04-27 20:00:00+00:00,2015-04-27 13:31:00+00:00,2015-04-27 20:00:00+00:00,66.324,0.0,0.003528101690522867,66.324,1.184000000000026,0.0,0.0,[],[],0.19693847202552903,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 33.162}]",0.19693847202552903,65.14,66.324,65.14,66.324,270.451234,270.451234,336.775234,1,0,33.162,0.12258411333333297,0.035183894554704956,0.6513867790080317,0.11833086824901745,0.015152233577578889,0.1294993309558731,1.0118898828639975,1.485652348214005,-0.06941333232672507,0.19735793577773333,0.0,0.0,833,2015-04
2015-04-28 20:00:00+00:00,2015-04-28 13:31:00+00:00,2015-04-28 20:00:00+00:00,65.28,0.0,-0.0030999904226926,65.28,-1.0440000000000396,0.0,0.0,[],[],0.19444124760819842,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 32.64}]",0.19444124760819842,66.324,65.28,66.324,65.28,270.451234,270.451234,335.731234,1,0,32.64,0.11910411333333282,0.03520787945814607,0.6559597826257162,0.11826566529002853,0.014099969621233166,0.1293367489733538,0.9833835833733859,1.4420053247503073,-0.06941333232672507,0.19735793577773333,0.0,0.0,834,2015-04
2015-04-29 20:00:00+00:00,2015-04-29 13:31:00+00:00,2015-04-29 20:00:00+00:00,64.32000000000001,0.0,-0.002859430111885164,64.32000000000001,-0.9599999999999795,0.0,0.0,[],[],0.19213120324430266,"[{'sid': Equity(39 [AAPL]), 'amount': 2, 'cost_basis': 14.774383, 'last_sale_price': 32.160000000000004}]",0.19213120324430266,65.28,64.32000000000001,65.28,64.32000000000001,270.451234,270.451234,334.771234,1,0,32.160000000000004,0.11590411333333295,0.03522525894876696,0.6497658684791607,0.11821915383828469,0.013319418288289864,0.1295663368912991,0.9572227840082649,1.4021771298295607,-0.06941333232672507,0.19735793577773333,0.0,0.0,835,2015-04
